,id,timestamp,prob,type,filename
23411,ML11,2020-04-26 11:25:32.840,0.10209329,s,ML11_20200426_117_11.mseed
23412,ML11,2020-04-26 11:26:52.380,0.28831238,s,ML11_20200426_117_11.mseed
23413,ML11,2020-04-26 10:15:53.210,0.39730275,p,ML11_20200426_117_10.mseed
23414,ML11,2020-04-26 10:15:54.020,0.5308924,s,ML11_20200426_117_10.mseed
23415,ML11,2020-04-26 10:53:12.150,0.42067158,p,ML11_20200426_117_10.mseed
23416,ML11,2020-04-26 10:53:12.480,0.51687276,s,ML11_20200426_117_10.mseed
23417,ML11,2020-04-26 10:54:02.090,0.14135078,p,ML11_20200426_117_10.mseed
23418,ML11,2020-04-26 10:55:10.940,0.5636984,p,ML11_20200426_117_10.mseed
23419,ML11,2020-04-26 10:55:11.160,0.19113731,s,ML11_20200426_117_10.mseed
23420,ML11,2020-04-26 10:56:09.950,0.22961834,p,ML11_20200426_117_10.mseed
23421,ML11,2020-04-26 10:56:27.720,0.22548628,s,ML11_20200426_117_10.mseed
23422,ML11,2020-04-26 10:56:27.340,0.39350107,p,ML11_20200426_117_10.mseed
23423,ML11,2020-04-26 10:56:54.960,0.29098985,p,ML11_20200426_117_10.mseed
23424,ML11,2020-04-26 10:57:55.710,0.10836312,s,ML11_20200426_117_10.mseed
23425,ML11,2020-04-26 10:58:04.810,0.1466117,p,ML11_20200426_117_10.mseed
23426,ML11,2020-04-26 10:58:04.840,0.24822387,s,ML11_20200426_117_10.mseed
23427,ML11,2020-04-26 10:58:11.230,0.14841813,p,ML11_20200426_117_10.mseed
23428,ML11,2020-04-26 10:58:11.720,0.2086153,s,ML11_20200426_117_10.mseed
23429,ML11,2020-04-26 10:58:32.330,0.17123085,p,ML11_20200426_117_10.mseed
23430,ML11,2020-04-26 10:58:32.450,0.14457966,s,ML11_20200426_117_10.mseed
23431,ML11,2020-04-26 09:07:40.460,0.26134077,p,ML11_20200426_117_09.mseed
23432,ML11,2020-04-26 09:07:40.780,0.2169005,s,ML11_20200426_117_09.mseed
23433,ML11,2020-04-26 09:07:54.090,0.17847937,p,ML11_20200426_117_09.mseed
23434,ML11,2020-04-26 09:17:00.420,0.19817924,p,ML11_20200426_117_09.mseed
23435,ML11,2020-04-26 09:17:00.470,0.25488952,s,ML11_20200426_117_09.mseed
23436,ML11,2020-04-26 09:18:15.710,0.10240975,s,ML11_20200426_117_09.mseed
23437,ML11,2020-04-26 09:18:35.980,0.31621483,p,ML11_20200426_117_09.mseed
23438,ML11,2020-04-26 09:23:17.050,0.22447126,p,ML11_20200426_117_09.mseed
23439,ML11,2020-04-26 09:23:23.080,0.44512933,s,ML11_20200426_117_09.mseed
23440,ML11,2020-04-26 09:23:23.210,0.17093594,p,ML11_20200426_117_09.mseed
23441,ML11,2020-04-26 09:25:27.530,0.120611414,p,ML11_20200426_117_09.mseed
23442,ML11,2020-04-26 09:25:27.620,0.18395525,s,ML11_20200426_117_09.mseed
23443,ML11,2020-04-26 09:25:38.090,0.16324988,p,ML11_20200426_117_09.mseed
23444,ML11,2020-04-26 09:25:38.180,0.13594119,s,ML11_20200426_117_09.mseed
23445,ML11,2020-04-26 09:29:28.450,0.2663815,p,ML11_20200426_117_09.mseed
23446,ML11,2020-04-26 09:30:36.780,0.27991816,p,ML11_20200426_117_09.mseed
23447,ML11,2020-04-26 09:30:37.060,0.16164032,s,ML11_20200426_117_09.mseed
23448,ML11,2020-04-26 09:35:23.890,0.48413283,p,ML11_20200426_117_09.mseed
23449,ML11,2020-04-26 09:36:08.740,0.29550698,p,ML11_20200426_117_09.mseed
23450,ML11,2020-04-26 09:36:09.000,0.18233162,s,ML11_20200426_117_09.mseed
23451,ML11,2020-04-26 09:44:37.500,0.42079136,p,ML11_20200426_117_09.mseed
23452,ML11,2020-04-26 09:44:37.790,0.10053262,s,ML11_20200426_117_09.mseed
23453,ML11,2020-04-26 09:45:46.810,0.102371626,s,ML11_20200426_117_09.mseed
23454,ML11,2020-04-26 09:48:22.120,0.11565243,p,ML11_20200426_117_09.mseed
23455,ML11,2020-04-26 09:48:38.020,0.8146154,p,ML11_20200426_117_09.mseed
23456,ML11,2020-04-26 09:48:38.920,0.5102847,s,ML11_20200426_117_09.mseed
23457,ML11,2020-04-26 09:48:49.830,0.2685806,p,ML11_20200426_117_09.mseed
23458,ML11,2020-04-26 09:49:02.430,0.11188039,p,ML11_20200426_117_09.mseed
23459,ML11,2020-04-26 09:49:09.210,0.15416655,p,ML11_20200426_117_09.mseed
23460,ML11,2020-04-26 09:50:18.660,0.14977925,p,ML11_20200426_117_09.mseed
23461,ML11,2020-04-26 09:50:19.860,0.17477266,s,ML11_20200426_117_09.mseed
23462,ML11,2020-04-26 09:51:59.780,0.106113285,p,ML11_20200426_117_09.mseed
23463,ML11,2020-04-26 09:57:50.600,0.1271836,s,ML11_20200426_117_09.mseed
23464,ML11,2020-04-26 08:55:17.240,0.11756593,s,ML11_20200426_117_08.mseed
23465,ML11,2020-04-26 07:28:23.410,0.35677975,s,ML11_20200426_117_07.mseed
23466,ML11,2020-04-26 06:05:00.480,0.121242456,p,ML11_20200426_117_06.mseed
23467,ML11,2020-04-26 05:31:02.080,0.1177742,s,ML11_20200426_117_05.mseed
23468,ML11,2020-04-26 05:55:11.330,0.66751087,p,ML11_20200426_117_05.mseed
23469,ML11,2020-04-26 05:55:11.590,0.28227043,s,ML11_20200426_117_05.mseed
23470,ML11,2020-04-26 04:46:01.860,0.22306265,p,ML11_20200426_117_04.mseed
23471,ML11,2020-04-26 04:46:16.870,0.22260001,p,ML11_20200426_117_04.mseed
23472,ML11,2020-04-26 04:46:17.140,0.13291635,s,ML11_20200426_117_04.mseed
23473,ML11,2020-04-26 03:38:40.920,0.22260566,p,ML11_20200426_117_03.mseed
23474,ML11,2020-04-26 02:07:32.200,0.154347,s,ML11_20200426_117_02.mseed
23475,ML11,2020-04-26 02:09:09.940,0.33649352,p,ML11_20200426_117_02.mseed
23476,ML11,2020-04-26 02:09:10.350,0.23280177,s,ML11_20200426_117_02.mseed
23477,ML11,2020-04-26 02:09:35.650,0.46146268,p,ML11_20200426_117_02.mseed
23478,ML11,2020-04-26 02:09:36.050,0.58892816,s,ML11_20200426_117_02.mseed
23479,ML11,2020-04-26 02:09:52.870,0.27132106,p,ML11_20200426_117_02.mseed
23480,ML11,2020-04-26 02:10:17.420,0.1198725,p,ML11_20200426_117_02.mseed
23481,ML11,2020-04-26 02:10:17.420,0.11697392,s,ML11_20200426_117_02.mseed
23482,ML11,2020-04-26 02:11:09.170,0.18970701,s,ML11_20200426_117_02.mseed
23483,ML11,2020-04-26 02:17:16.100,0.107764214,s,ML11_20200426_117_02.mseed
23484,ML11,2020-04-26 02:20:16.250,0.14220425,s,ML11_20200426_117_02.mseed
23485,ML11,2020-04-26 02:49:32.010,0.14395107,s,ML11_20200426_117_02.mseed
23486,ML11,2020-04-26 00:01:05.420,0.47150674,p,ML11_20200426_117_00.mseed
23487,ML11,2020-04-26 00:01:06.240,0.1701987,s,ML11_20200426_117_00.mseed
23488,ML11,2020-04-26 00:01:32.980,0.5117693,s,ML11_20200426_117_00.mseed
23489,ML11,2020-04-26 00:01:32.670,0.46577662,p,ML11_20200426_117_00.mseed
23490,ML11,2020-04-26 00:05:15.510,0.41133213,p,ML11_20200426_117_00.mseed
23491,ML11,2020-04-26 00:05:30.600,0.19901748,s,ML11_20200426_117_00.mseed
23492,ML11,2020-04-26 00:29:37.440,0.22421807,p,ML11_20200426_117_00.mseed
23493,ML11,2020-04-26 00:29:37.810,0.32446644,s,ML11_20200426_117_00.mseed
23494,ML11,2020-04-26 00:38:58.750,0.5001065,p,ML11_20200426_117_00.mseed
23495,ML11,2020-04-26 00:38:59.030,0.3429962,s,ML11_20200426_117_00.mseed
23496,ML10,2020-04-26 23:11:11.280,0.1069441,p,ML10_20200426_117_23.mseed
23497,ML10,2020-04-26 23:21:33.680,0.16641867,p,ML10_20200426_117_23.mseed
23498,ML10,2020-04-26 23:21:33.800,0.13715746,s,ML10_20200426_117_23.mseed
23499,ML10,2020-04-26 23:24:01.480,0.13715073,p,ML10_20200426_117_23.mseed
23500,ML10,2020-04-26 23:27:33.450,0.28959292,p,ML10_20200426_117_23.mseed
23501,ML10,2020-04-26 23:30:16.790,0.2308148,s,ML10_20200426_117_23.mseed
23502,ML10,2020-04-26 23:40:08.020,0.12324439,s,ML10_20200426_117_23.mseed
23503,ML10,2020-04-26 23:54:02.190,0.112061135,s,ML10_20200426_117_23.mseed
23504,ML10,2020-04-26 23:54:32.880,0.10612128,p,ML10_20200426_117_23.mseed
23505,ML10,2020-04-26 23:54:33.100,0.11305225,p,ML10_20200426_117_23.mseed
23506,ML10,2020-04-26 23:54:51.230,0.10212248,p,ML10_20200426_117_23.mseed
23507,ML10,2020-04-26 22:15:01.180,0.19815244,s,ML10_20200426_117_22.mseed
23508,ML10,2020-04-26 22:41:51.350,0.25550824,p,ML10_20200426_117_22.mseed
23509,ML10,2020-04-26 20:12:54.220,0.2253558,s,ML10_20200426_117_20.mseed
23510,ML10,2020-04-26 20:33:28.940,0.107623294,p,ML10_20200426_117_20.mseed
23511,ML10,2020-04-26 20:55:32.780,0.15498808,s,ML10_20200426_117_20.mseed
23512,ML10,2020-04-26 20:55:33.700,0.1467528,s,ML10_20200426_117_20.mseed
23513,ML10,2020-04-26 19:12:10.440,0.108726524,p,ML10_20200426_117_19.mseed
23514,ML10,2020-04-26 18:57:39.850,0.671095,p,ML10_20200426_117_18.mseed
23515,ML10,2020-04-26 17:32:01.840,0.18542624,s,ML10_20200426_117_17.mseed
23516,ML10,2020-04-26 17:48:32.640,0.17119029,s,ML10_20200426_117_17.mseed
23517,ML10,2020-04-26 17:51:32.570,0.19111344,s,ML10_20200426_117_17.mseed
23518,ML10,2020-04-26 16:12:31.060,0.15696198,s,ML10_20200426_117_16.mseed
23519,ML10,2020-04-26 15:27:51.790,0.6577819,p,ML10_20200426_117_15.mseed
23520,ML10,2020-04-26 15:27:52.290,0.339599,s,ML10_20200426_117_15.mseed
23521,ML10,2020-04-26 15:44:31.060,0.13941336,s,ML10_20200426_117_15.mseed
23522,ML10,2020-04-26 15:44:31.630,0.66905636,p,ML10_20200426_117_15.mseed
23523,ML10,2020-04-26 15:44:31.810,0.31140074,s,ML10_20200426_117_15.mseed
23524,ML10,2020-04-26 14:50:47.010,0.10981947,s,ML10_20200426_117_14.mseed
23525,ML10,2020-04-26 13:02:00.470,0.10377021,s,ML10_20200426_117_13.mseed
23526,ML10,2020-04-26 13:13:08.650,0.40909213,p,ML10_20200426_117_13.mseed
23527,ML10,2020-04-26 13:13:09.870,0.12236582,p,ML10_20200426_117_13.mseed
23528,ML10,2020-04-26 13:13:10.120,0.18656954,s,ML10_20200426_117_13.mseed
23529,ML10,2020-04-26 13:13:38.160,0.37016246,s,ML10_20200426_117_13.mseed
23530,ML10,2020-04-26 13:21:45.900,0.17442325,s,ML10_20200426_117_13.mseed
23531,ML10,2020-04-26 13:21:46.040,0.1285361,p,ML10_20200426_117_13.mseed
23532,ML10,2020-04-26 12:10:00.970,0.1454681,s,ML10_20200426_117_12.mseed
23533,ML10,2020-04-26 12:14:16.140,0.11639972,s,ML10_20200426_117_12.mseed
23534,ML10,2020-04-26 12:16:28.060,0.606026,p,ML10_20200426_117_12.mseed
23535,ML10,2020-04-26 12:16:28.880,0.11739382,s,ML10_20200426_117_12.mseed
23536,ML10,2020-04-26 12:16:38.460,0.3357988,p,ML10_20200426_117_12.mseed
23537,ML10,2020-04-26 12:16:38.500,0.22332063,s,ML10_20200426_117_12.mseed
23538,ML10,2020-04-26 12:48:40.250,0.13406987,p,ML10_20200426_117_12.mseed
23539,ML10,2020-04-26 11:20:01.370,0.14435318,s,ML10_20200426_117_11.mseed
23540,ML10,2020-04-26 11:34:33.530,0.77529156,s,ML10_20200426_117_11.mseed
23541,ML10,2020-04-26 11:34:33.210,0.22642043,p,ML10_20200426_117_11.mseed
23542,ML10,2020-04-26 10:05:14.240,0.1568694,p,ML10_20200426_117_10.mseed
23543,ML10,2020-04-26 09:03:44.300,0.28187078,p,ML10_20200426_117_09.mseed
23544,ML10,2020-04-26 09:03:44.540,0.12762123,s,ML10_20200426_117_09.mseed
23545,ML10,2020-04-26 09:04:10.650,0.7865546,p,ML10_20200426_117_09.mseed
23546,ML10,2020-04-26 09:04:10.950,0.246343,s,ML10_20200426_117_09.mseed
23547,ML10,2020-04-26 09:09:48.500,0.13130066,p,ML10_20200426_117_09.mseed
23548,ML10,2020-04-26 09:13:30.560,0.11536982,s,ML10_20200426_117_09.mseed
23549,ML10,2020-04-26 09:17:00.710,0.15232612,s,ML10_20200426_117_09.mseed
23550,ML10,2020-04-26 09:38:03.040,0.12754162,s,ML10_20200426_117_09.mseed
23551,ML10,2020-04-26 09:45:25.780,0.12990548,p,ML10_20200426_117_09.mseed
23552,ML10,2020-04-26 09:47:22.710,0.40681514,p,ML10_20200426_117_09.mseed
23553,ML10,2020-04-26 08:11:38.750,0.14683512,s,ML10_20200426_117_08.mseed
23554,ML10,2020-04-26 08:13:19.960,0.119001895,s,ML10_20200426_117_08.mseed
23555,ML10,2020-04-26 08:14:31.700,0.10612971,s,ML10_20200426_117_08.mseed
23556,ML10,2020-04-26 08:17:39.940,0.38849005,s,ML10_20200426_117_08.mseed
23557,ML10,2020-04-26 08:17:39.660,0.14925505,p,ML10_20200426_117_08.mseed
23558,ML10,2020-04-26 08:17:41.080,0.2596246,p,ML10_20200426_117_08.mseed
23559,ML10,2020-04-26 08:17:41.530,0.13414502,s,ML10_20200426_117_08.mseed
23560,ML10,2020-04-26 08:18:30.770,0.10848846,s,ML10_20200426_117_08.mseed
23561,ML10,2020-04-26 08:35:46.460,0.13345143,s,ML10_20200426_117_08.mseed
23562,ML10,2020-04-26 08:41:00.360,0.20288867,p,ML10_20200426_117_08.mseed
23563,ML10,2020-04-26 08:41:01.770,0.16385715,s,ML10_20200426_117_08.mseed
23564,ML10,2020-04-26 08:49:18.490,0.21014675,s,ML10_20200426_117_08.mseed
23565,ML10,2020-04-26 08:51:58.970,0.1023591,s,ML10_20200426_117_08.mseed
23566,ML10,2020-04-26 08:52:38.700,0.1014158,s,ML10_20200426_117_08.mseed
23567,ML10,2020-04-26 08:56:47.300,0.1276158,s,ML10_20200426_117_08.mseed
23568,ML10,2020-04-26 07:08:23.400,0.30891156,p,ML10_20200426_117_07.mseed
23569,ML10,2020-04-26 07:08:23.560,0.22849996,p,ML10_20200426_117_07.mseed
23570,ML10,2020-04-26 07:11:15.570,0.14728852,s,ML10_20200426_117_07.mseed
23571,ML10,2020-04-26 07:34:01.390,0.11392663,s,ML10_20200426_117_07.mseed
23572,ML10,2020-04-26 07:37:23.970,0.18934152,s,ML10_20200426_117_07.mseed
23573,ML10,2020-04-26 07:38:15.970,0.14673282,p,ML10_20200426_117_07.mseed
23574,ML10,2020-04-26 07:38:16.130,0.13626067,p,ML10_20200426_117_07.mseed
23575,ML10,2020-04-26 06:07:38.040,0.18313976,p,ML10_20200426_117_06.mseed
23576,ML10,2020-04-26 06:14:32.060,0.10971745,s,ML10_20200426_117_06.mseed
23577,ML10,2020-04-26 06:15:51.700,0.10313651,p,ML10_20200426_117_06.mseed
23578,ML10,2020-04-26 06:15:51.720,0.14155424,p,ML10_20200426_117_06.mseed
23579,ML10,2020-04-26 06:15:51.920,0.14992802,p,ML10_20200426_117_06.mseed
23580,ML10,2020-04-26 06:15:55.760,0.26761994,p,ML10_20200426_117_06.mseed
23581,ML10,2020-04-26 06:17:02.240,0.15686052,p,ML10_20200426_117_06.mseed
23582,ML10,2020-04-26 06:30:05.040,0.5554795,s,ML10_20200426_117_06.mseed
23583,ML10,2020-04-26 06:30:04.880,0.32192594,p,ML10_20200426_117_06.mseed
23584,ML10,2020-04-26 06:30:08.680,0.57055897,p,ML10_20200426_117_06.mseed
23585,ML10,2020-04-26 06:30:09.070,0.45557946,s,ML10_20200426_117_06.mseed
23586,ML10,2020-04-26 06:34:46.420,0.10525366,s,ML10_20200426_117_06.mseed
23587,ML10,2020-04-26 06:35:45.840,0.12087612,s,ML10_20200426_117_06.mseed
23588,ML10,2020-04-26 06:38:35.310,0.14168048,s,ML10_20200426_117_06.mseed
23589,ML10,2020-04-26 06:41:37.350,0.10843959,p,ML10_20200426_117_06.mseed
23590,ML10,2020-04-26 06:42:00.200,0.3074052,s,ML10_20200426_117_06.mseed
23591,ML10,2020-04-26 06:41:59.990,0.104742125,p,ML10_20200426_117_06.mseed
23592,ML10,2020-04-26 06:42:21.730,0.11481529,s,ML10_20200426_117_06.mseed
23593,ML10,2020-04-26 06:43:35.590,0.10512917,p,ML10_20200426_117_06.mseed
23594,ML10,2020-04-26 06:43:35.890,0.30366895,s,ML10_20200426_117_06.mseed
23595,ML10,2020-04-26 06:44:08.200,0.10986774,p,ML10_20200426_117_06.mseed
23596,ML10,2020-04-26 06:44:36.690,0.29410177,s,ML10_20200426_117_06.mseed
23597,ML10,2020-04-26 06:44:36.550,0.21528421,p,ML10_20200426_117_06.mseed
23598,ML10,2020-04-26 06:46:37.560,0.20474368,p,ML10_20200426_117_06.mseed
23599,ML10,2020-04-26 06:46:38.480,0.27968094,s,ML10_20200426_117_06.mseed
23600,ML10,2020-04-26 06:49:17.160,0.10802392,s,ML10_20200426_117_06.mseed
23601,ML10,2020-04-26 06:51:22.090,0.140778,s,ML10_20200426_117_06.mseed
23602,ML10,2020-04-26 06:58:47.520,0.12574032,s,ML10_20200426_117_06.mseed
23603,ML10,2020-04-26 05:15:35.660,0.10249935,p,ML10_20200426_117_05.mseed
23604,ML10,2020-04-26 05:15:35.820,0.11445924,p,ML10_20200426_117_05.mseed
23605,ML10,2020-04-26 05:16:36.030,0.7589002,p,ML10_20200426_117_05.mseed
23606,ML10,2020-04-26 05:17:30.730,0.13289618,s,ML10_20200426_117_05.mseed
23607,ML10,2020-04-26 05:22:05.420,0.1055512,p,ML10_20200426_117_05.mseed
23608,ML10,2020-04-26 05:25:30.920,0.17003381,s,ML10_20200426_117_05.mseed
23609,ML10,2020-04-26 05:25:30.760,0.5034373,p,ML10_20200426_117_05.mseed
23610,ML10,2020-04-26 05:31:00.360,0.25033915,p,ML10_20200426_117_05.mseed
23611,ML10,2020-04-26 05:31:00.450,0.20161128,s,ML10_20200426_117_05.mseed
23612,ML10,2020-04-26 05:37:06.650,0.109559834,p,ML10_20200426_117_05.mseed
23613,ML10,2020-04-26 05:37:47.740,0.110434785,s,ML10_20200426_117_05.mseed
23614,ML10,2020-04-26 05:40:36.460,0.121433534,p,ML10_20200426_117_05.mseed
23615,ML10,2020-04-26 05:50:15.340,0.11518769,p,ML10_20200426_117_05.mseed
23616,ML10,2020-04-26 05:50:16.800,0.15240014,p,ML10_20200426_117_05.mseed
23617,ML10,2020-04-26 05:50:21.440,0.112415045,p,ML10_20200426_117_05.mseed
23618,ML10,2020-04-26 05:50:21.550,0.12328111,s,ML10_20200426_117_05.mseed
23619,ML10,2020-04-26 05:57:27.450,0.29898432,p,ML10_20200426_117_05.mseed
23620,ML10,2020-04-26 05:59:01.690,0.31298295,p,ML10_20200426_117_05.mseed
23621,ML10,2020-04-26 04:04:38.930,0.29708922,s,ML10_20200426_117_04.mseed
23622,ML10,2020-04-26 04:06:45.420,0.114656694,s,ML10_20200426_117_04.mseed
23623,ML10,2020-04-26 04:12:02.680,0.19096223,s,ML10_20200426_117_04.mseed
23624,ML10,2020-04-26 04:15:54.070,0.2592816,p,ML10_20200426_117_04.mseed
23625,ML10,2020-04-26 04:16:17.520,0.120482326,s,ML10_20200426_117_04.mseed
23626,ML10,2020-04-26 04:16:19.890,0.4217619,s,ML10_20200426_117_04.mseed
23627,ML10,2020-04-26 04:16:21.050,0.26131776,s,ML10_20200426_117_04.mseed
23628,ML10,2020-04-26 04:17:08.280,0.14988253,p,ML10_20200426_117_04.mseed
23629,ML10,2020-04-26 04:17:08.360,0.18576257,s,ML10_20200426_117_04.mseed
23630,ML10,2020-04-26 04:17:45.740,0.14020754,s,ML10_20200426_117_04.mseed
23631,ML10,2020-04-26 04:22:08.140,0.56165695,p,ML10_20200426_117_04.mseed
23632,ML10,2020-04-26 04:22:08.400,0.2755655,s,ML10_20200426_117_04.mseed
23633,ML10,2020-04-26 04:24:47.110,0.44000083,s,ML10_20200426_117_04.mseed
23634,ML10,2020-04-26 04:27:20.250,0.25410518,s,ML10_20200426_117_04.mseed
23635,ML10,2020-04-26 04:27:47.940,0.6397878,s,ML10_20200426_117_04.mseed
23636,ML10,2020-04-26 04:28:12.070,0.24207799,p,ML10_20200426_117_04.mseed
23637,ML10,2020-04-26 04:28:12.370,0.37637496,s,ML10_20200426_117_04.mseed
23638,ML10,2020-04-26 04:29:07.770,0.11808708,p,ML10_20200426_117_04.mseed
23639,ML10,2020-04-26 04:29:07.890,0.21210627,p,ML10_20200426_117_04.mseed
23640,ML10,2020-04-26 04:29:19.080,0.41005352,s,ML10_20200426_117_04.mseed
23641,ML10,2020-04-26 04:29:34.180,0.117341705,p,ML10_20200426_117_04.mseed
23642,ML10,2020-04-26 04:29:34.430,0.12986174,s,ML10_20200426_117_04.mseed
23643,ML10,2020-04-26 04:29:40.020,0.1600915,p,ML10_20200426_117_04.mseed
23644,ML10,2020-04-26 04:29:40.200,0.21042125,s,ML10_20200426_117_04.mseed
23645,ML10,2020-04-26 04:29:43.540,0.10936901,p,ML10_20200426_117_04.mseed
23646,ML10,2020-04-26 04:29:47.910,0.14627188,p,ML10_20200426_117_04.mseed
23647,ML10,2020-04-26 04:29:49.230,0.31111288,s,ML10_20200426_117_04.mseed
23648,ML10,2020-04-26 04:30:31.370,0.116871044,s,ML10_20200426_117_04.mseed
23649,ML10,2020-04-26 04:33:40.350,0.10642646,p,ML10_20200426_117_04.mseed
23650,ML10,2020-04-26 04:41:53.520,0.19231817,p,ML10_20200426_117_04.mseed
23651,ML10,2020-04-26 04:41:56.720,0.28461087,p,ML10_20200426_117_04.mseed
23652,ML10,2020-04-26 04:41:56.990,0.31217414,s,ML10_20200426_117_04.mseed
23653,ML10,2020-04-26 04:42:16.680,0.123669244,s,ML10_20200426_117_04.mseed
23654,ML10,2020-04-26 04:42:20.940,0.3193452,p,ML10_20200426_117_04.mseed
23655,ML10,2020-04-26 04:46:50.780,0.19202076,s,ML10_20200426_117_04.mseed
23656,ML10,2020-04-26 04:46:52.550,0.30163634,s,ML10_20200426_117_04.mseed
23657,ML10,2020-04-26 04:47:28.190,0.2061873,s,ML10_20200426_117_04.mseed
23658,ML10,2020-04-26 04:47:28.330,0.19486317,p,ML10_20200426_117_04.mseed
23659,ML10,2020-04-26 04:47:46.940,0.13288441,s,ML10_20200426_117_04.mseed
23660,ML10,2020-04-26 04:47:48.480,0.13871115,p,ML10_20200426_117_04.mseed
23661,ML10,2020-04-26 04:48:37.140,0.1498137,s,ML10_20200426_117_04.mseed
23662,ML10,2020-04-26 04:53:02.990,0.103351325,s,ML10_20200426_117_04.mseed
23663,ML10,2020-04-26 03:03:15.300,0.15624405,s,ML10_20200426_117_03.mseed
23664,ML10,2020-04-26 03:04:05.640,0.4279421,p,ML10_20200426_117_03.mseed
23665,ML10,2020-04-26 03:04:07.730,0.37691468,s,ML10_20200426_117_03.mseed
23666,ML10,2020-04-26 03:04:07.160,0.1779957,p,ML10_20200426_117_03.mseed
23667,ML10,2020-04-26 03:04:34.620,0.13896137,p,ML10_20200426_117_03.mseed
23668,ML10,2020-04-26 03:30:54.880,0.1704338,p,ML10_20200426_117_03.mseed
23669,ML10,2020-04-26 03:30:54.920,0.14321482,s,ML10_20200426_117_03.mseed
23670,ML10,2020-04-26 03:31:49.510,0.10270096,p,ML10_20200426_117_03.mseed
23671,ML10,2020-04-26 03:41:13.570,0.42839593,p,ML10_20200426_117_03.mseed
23672,ML10,2020-04-26 03:41:52.150,0.22941045,p,ML10_20200426_117_03.mseed
23673,ML10,2020-04-26 03:41:52.270,0.13784176,s,ML10_20200426_117_03.mseed
23674,ML10,2020-04-26 03:43:08.320,0.121305674,p,ML10_20200426_117_03.mseed
23675,ML10,2020-04-26 03:47:37.220,0.15150675,p,ML10_20200426_117_03.mseed
23676,ML10,2020-04-26 03:54:21.410,0.2567166,s,ML10_20200426_117_03.mseed
23677,ML10,2020-04-26 03:55:42.040,0.7685813,p,ML10_20200426_117_03.mseed
23678,ML10,2020-04-26 03:55:42.250,0.34585947,s,ML10_20200426_117_03.mseed
23679,ML10,2020-04-26 03:55:45.290,0.55649287,s,ML10_20200426_117_03.mseed
23680,ML10,2020-04-26 03:56:33.980,0.7509753,p,ML10_20200426_117_03.mseed
23681,ML10,2020-04-26 03:56:34.290,0.46532333,s,ML10_20200426_117_03.mseed
23682,ML10,2020-04-26 03:56:49.590,0.3543431,p,ML10_20200426_117_03.mseed
23683,ML10,2020-04-26 03:56:54.750,0.7247648,p,ML10_20200426_117_03.mseed
23684,ML10,2020-04-26 03:56:55.060,0.34983593,s,ML10_20200426_117_03.mseed
23685,ML10,2020-04-26 03:57:26.640,0.1290611,p,ML10_20200426_117_03.mseed
23686,ML10,2020-04-26 03:57:26.870,0.13127968,s,ML10_20200426_117_03.mseed
23687,ML10,2020-04-26 03:58:49.200,0.7946937,p,ML10_20200426_117_03.mseed
23688,ML10,2020-04-26 03:58:49.490,0.29066348,s,ML10_20200426_117_03.mseed
23689,ML10,2020-04-26 03:59:04.970,0.23256093,p,ML10_20200426_117_03.mseed
23690,ML10,2020-04-26 03:59:09.800,0.40426412,s,ML10_20200426_117_03.mseed
23691,ML10,2020-04-26 03:59:19.050,0.14890677,p,ML10_20200426_117_03.mseed
23692,ML10,2020-04-26 03:59:19.390,0.13369223,p,ML10_20200426_117_03.mseed
23693,ML10,2020-04-26 03:59:25.580,0.2343614,s,ML10_20200426_117_03.mseed
23694,ML10,2020-04-26 03:59:39.520,0.117104866,s,ML10_20200426_117_03.mseed
23695,ML10,2020-04-26 02:08:15.360,0.102162346,s,ML10_20200426_117_02.mseed
23696,ML10,2020-04-26 02:15:15.640,0.13261977,s,ML10_20200426_117_02.mseed
23697,ML10,2020-04-26 02:17:15.720,0.11189289,s,ML10_20200426_117_02.mseed
23698,ML10,2020-04-26 02:17:15.900,0.13797358,s,ML10_20200426_117_02.mseed
23699,ML10,2020-04-26 02:19:45.820,0.17476523,s,ML10_20200426_117_02.mseed
23700,ML10,2020-04-26 02:21:52.300,0.22568311,p,ML10_20200426_117_02.mseed
23701,ML10,2020-04-26 02:21:52.400,0.14324722,s,ML10_20200426_117_02.mseed
23702,ML10,2020-04-26 02:23:01.280,0.10532383,s,ML10_20200426_117_02.mseed
23703,ML10,2020-04-26 02:24:20.710,0.27074116,s,ML10_20200426_117_02.mseed
23704,ML10,2020-04-26 02:24:22.930,0.17566146,s,ML10_20200426_117_02.mseed
23705,ML10,2020-04-26 02:30:19.440,0.20116737,p,ML10_20200426_117_02.mseed
23706,ML10,2020-04-26 02:30:19.500,0.1247702,s,ML10_20200426_117_02.mseed
23707,ML10,2020-04-26 02:32:40.820,0.35445628,s,ML10_20200426_117_02.mseed
23708,ML10,2020-04-26 02:32:40.610,0.11525905,p,ML10_20200426_117_02.mseed
23709,ML10,2020-04-26 02:33:03.480,0.16262451,s,ML10_20200426_117_02.mseed
23710,ML10,2020-04-26 02:33:38.430,0.122593716,s,ML10_20200426_117_02.mseed
23711,ML10,2020-04-26 02:34:04.820,0.11190449,s,ML10_20200426_117_02.mseed
23712,ML10,2020-04-26 02:34:19.350,0.10025643,p,ML10_20200426_117_02.mseed
23713,ML10,2020-04-26 02:34:28.710,0.11402295,s,ML10_20200426_117_02.mseed
23714,ML10,2020-04-26 02:34:36.500,0.12997587,s,ML10_20200426_117_02.mseed
