event_id,station_id,timestamp,prob,type
2047,ML06,55:17.1,0.22657432,S
2051,ML06,12:45.9,0.9849473,P
2051,ML06,12:46.4,0.93127424,S
2052,ML06,13:36.3,0.98699224,P
2052,ML06,13:36.8,0.95393384,S
2053,ML06,14:13.7,0.978732,P
2053,ML06,14:14.3,0.9208164,S
2054,ML06,16:15.4,0.9818133,P
2054,ML06,16:15.9,0.9316868,S
2055,ML06,17:17.0,0.9865671,P
2055,ML06,17:17.6,0.893999,S
2056,ML06,21:08.7,0.9845798,P
2056,ML06,21:09.3,0.93101066,S
2057,ML06,22:14.5,0.98539495,P
2057,ML06,22:15.0,0.9376148,S
2058,ML06,30:05.7,0.9853198,P
2058,ML06,30:06.3,0.9292733,S
2059,ML06,46:24.6,0.9851739,P
2059,ML06,46:25.2,0.9342457,S
2060,ML06,51:10.2,0.9835902,P
2060,ML06,51:10.8,0.9495614,S
2061,ML06,59:07.7,0.95559317,P
2061,ML06,59:08.4,0.66934067,S
2062,ML06,59:45.8,0.9848378,P
2062,ML06,59:46.4,0.87620115,S
2070,ML06,13:36.2,0.98525524,P
2070,ML06,13:36.8,0.9508429,S
2063,ML06,02:37.1,0.9881223,P
2063,ML06,02:37.7,0.9002491,S
2064,ML06,05:23.6,0.9771813,P
2064,ML06,05:24.2,0.54707205,S
2065,ML06,05:36.5,0.9805386,P
2065,ML06,05:37.0,0.90024036,S
2066,ML06,05:44.7,0.9675676,P
2066,ML06,05:45.6,0.8685321,S
2067,ML06,06:29.1,0.9853537,P
2067,ML06,06:29.6,0.9502066,S
2068,ML06,14:54.3,0.98626244,P
2068,ML06,14:54.9,0.94625646,S
2069,ML06,16:55.1,0.9845428,P
2069,ML06,16:55.7,0.925312,S
2071,ML06,18:00.2,0.95683193,P
2071,ML06,18:00.8,0.8576865,S
2072,ML06,19:39.8,0.9850655,P
2072,ML06,19:40.4,0.8144542,S
2073,ML06,23:41.3,0.96178246,P
2073,ML06,23:43.0,0.81616026,S
2074,ML06,39:28.7,0.9826271,P
2074,ML06,39:29.3,0.9544897,S
2075,ML06,39:55.5,0.98108196,P
2075,ML06,39:56.1,0.9187582,S
2076,ML06,43:44.4,0.9842627,P
2076,ML06,43:45.0,0.94059646,S
2077,ML06,23:41.3,0.9628576,P
2077,ML06,23:43.0,0.8199301,S
2078,ML06,01:14.0,0.985415,P
2078,ML06,01:14.6,0.9308306,S
2079,ML06,37:50.4,0.9881874,P
2079,ML06,37:51.0,0.94344723,S
2080,ML06,37:50.4,0.9885366,P
2080,ML06,37:51.0,0.9421737,S
2081,ML06,38:22.3,0.9810136,P
2081,ML06,38:22.8,0.8669653,S
2082,ML06,39:15.1,0.9887524,P
2082,ML06,39:15.6,0.9497157,S
2083,ML06,39:58.8,0.9802572,P
2083,ML06,39:59.3,0.9416863,S
2084,ML06,40:21.8,0.9796036,P
2084,ML06,40:22.3,0.91776943,S
2085,ML06,40:35.8,0.97535783,P
2085,ML06,40:36.3,0.8574328,S
2086,ML06,41:17.3,0.98093843,P
2086,ML06,41:17.9,0.9322333,S
2087,ML06,43:59.2,0.9857349,P
2087,ML06,43:59.8,0.9273283,S
2088,ML06,46:00.7,0.9798564,P
2088,ML06,46:01.3,0.8832722,S
2089,ML06,40:21.8,0.98082477,P
2089,ML06,40:22.3,0.9135499,S
2090,ML06,25:44.7,0.9833884,P
2090,ML06,25:45.2,0.8339896,S
2091,ML06,26:02.6,0.9845462,P
2091,ML06,26:03.1,0.83742654,S
2092,ML06,58:56.5,0.98631173,P
2092,ML06,58:57.0,0.814008,S
2094,ML06,36:08.4,0.586167,P
2094,ML06,36:10.8,0.6101487,S
2095,ML06,32:12.6,0.97822326,P
2095,ML06,32:13.2,0.90643215,S
2096,ML06,42:55.8,0.9809637,P
2096,ML06,42:56.4,0.9425499,S
2097,ML06,43:46.6,0.98357195,P
2097,ML06,43:47.1,0.9144171,S
2098,ML06,46:32.1,0.985171,P
2098,ML06,46:32.7,0.9585462,S
2099,ML06,55:52.7,0.9501662,P
2099,ML06,55:53.2,0.9535938,S
2101,ML06,57:21.6,0.9870754,P
2101,ML06,57:22.2,0.932575,S
2102,ML06,57:31.4,0.98581576,P
2102,ML06,57:31.9,0.9321656,S
2103,ML06,57:43.2,0.98135155,P
2103,ML06,57:43.8,0.8721892,S
2104,ML06,34:26.1,0.9722626,P
2104,ML06,34:26.8,0.8973112,S
2105,ML06,45:13.8,0.9895181,P
2105,ML06,45:14.5,0.79993427,S
2106,ML06,05:03.6,0.97689533,P
2106,ML06,05:04.3,0.94600016,S
2138,ML06,12:35.3,0.6541671,P
2138,ML06,12:36.0,0.72973686,S
2139,ML06,40:48.3,0.923594,P
2139,ML06,40:49.0,0.8406911,S
2140,ML06,37:04.7,0.97588295,P
2140,ML06,37:05.4,0.89336824,S
2141,ML06,34:33.6,0.8674721,P
2141,ML06,34:35.6,0.65735155,S
2142,ML06,15:06.5,0.98512846,P
2142,ML06,15:07.0,0.8715349,S
2144,ML06,31:10.3,0.23227592,S
2144,ML06,31:15.4,0.9615417,P
2144,ML06,31:16.1,0.22641295,S
2147,ML06,45:38.9,0.98354995,P
2147,ML06,45:39.6,0.9465097,S
2156,ML06,35:12.4,0.1371231,S
2158,ML06,49:48.9,0.18092363,S
2159,ML06,04:07.3,0.3306215,S
2159,ML06,04:11.0,0.8545689,P
2159,ML06,04:11.9,0.8858581,S
2165,ML06,30:53.7,0.39079452,S
2165,ML06,30:53.6,0.19698748,P
2166,ML06,31:06.5,0.7079304,P
2166,ML06,31:09.1,0.16054243,S
2171,ML06,28:22.6,0.92307556,P
2171,ML06,28:24.3,0.7577285,S
2172,ML06,56:57.2,0.9554984,P
2172,ML06,56:58.6,0.59333974,S
2174,ML06,03:39.1,0.10601816,P
2174,ML06,03:40.6,0.13249499,S
2175,ML06,43:46.7,0.15085433,S
2175,ML06,43:46.6,0.8629487,P
2183,ML06,05:08.0,0.25775594,S
2183,ML06,05:11.4,0.7699843,P
2183,ML06,05:12.4,0.6328078,S
2184,ML06,13:21.0,0.8246864,P
2184,ML06,13:21.7,0.4351068,S
2186,ML06,57:25.8,0.22668524,S
2186,ML06,57:30.2,0.90461814,P
2186,ML06,57:31.0,0.49519432,S
2188,ML06,36:56.0,0.26123846,P
2188,ML06,36:56.0,0.18353267,S
2188,ML06,36:56.8,0.15159976,S
2194,ML06,44:06.0,0.22812194,P
2200,ML06,05:46.7,0.98753613,P
2200,ML06,05:47.3,0.9189329,S
2201,ML06,06:58.9,0.98545945,P
2201,ML06,06:59.4,0.9098918,S
2202,ML06,10:44.2,0.98854244,P
2202,ML06,10:44.7,0.94549036,S
2203,ML06,32:43.7,0.9865193,P
2203,ML06,32:44.3,0.9462628,S
2204,ML06,33:45.8,0.98483676,P
2204,ML06,33:46.4,0.8289906,S
2206,ML06,04:36.6,0.9696283,P
2206,ML06,04:37.1,0.946363,S
2208,ML06,45:17.0,0.98746175,P
2208,ML06,45:17.6,0.9318576,S
2209,ML06,10:52.5,0.98284435,P
2209,ML06,10:53.1,0.93000406,S
2211,ML06,36:42.0,0.30530342,P
2211,ML06,36:43.3,0.65677875,S
2215,ML06,41:08.2,0.9590351,P
2215,ML06,41:09.0,0.2909385,S
2219,ML06,45:49.6,0.98348224,P
2219,ML06,45:50.2,0.9321184,S
2220,ML06,47:02.6,0.98217773,P
2220,ML06,47:03.1,0.9517456,S
2221,ML06,05:29.0,0.9817386,P
2221,ML06,05:29.5,0.89025193,S
2223,ML06,24:31.4,0.6357338,P
2223,ML06,24:34.0,0.60897017,S
2224,ML06,28:45.9,0.71881765,P
2224,ML06,28:47.6,0.51256984,S
2225,ML06,49:22.9,0.98412895,P
2225,ML06,49:23.4,0.81874007,S
2226,ML06,46:38.2,0.7348775,P
2226,ML06,46:39.6,0.68723315,S
2227,ML06,16:00.8,0.98433936,P
2227,ML06,16:01.5,0.95420426,S
2229,ML06,26:26.3,0.829221,P
2230,ML06,46:33.9,0.8329823,P
2230,ML06,46:34.7,0.5205367,S
2230,ML06,46:35.4,0.3329216,S
2231,ML06,34:33.9,0.957383,P
2231,ML06,34:34.4,0.95470273,S
2232,ML06,51:22.8,0.9669544,P
2232,ML06,51:23.3,0.90325373,S
2233,ML06,55:59.9,0.88742155,P
2233,ML06,56:00.5,0.88670313,S
2234,ML06,57:40.2,0.9880656,P
2234,ML06,57:40.9,0.87914425,S
2235,ML06,00:12.0,0.9841064,P
2235,ML06,00:12.5,0.9119323,S
2236,ML06,00:27.3,0.9840694,P
2236,ML06,00:27.9,0.88528246,S
2237,ML06,08:36.9,0.984201,P
2237,ML06,08:37.5,0.9181604,S
2238,ML06,10:26.2,0.973722,P
2238,ML06,10:26.8,0.9387173,S
2239,ML06,13:07.7,0.9851816,P
2239,ML06,13:08.2,0.95622236,S
2241,ML06,14:31.6,0.9875646,P
2241,ML06,14:32.2,0.94938457,S
2240,ML06,41:17.5,0.9732078,P
2240,ML06,41:18.2,0.85739934,S
2242,ML06,26:32.2,0.9826727,P
2242,ML06,26:32.8,0.95963717,S
2243,ML06,10:33.1,0.6764147,P
2243,ML06,10:34.9,0.4372972,S
2244,ML06,55:17.4,0.5212951,S
2245,ML06,43:20.0,0.56197643,P
2245,ML06,43:20.8,0.9188854,S
2247,ML06,21:20.6,0.42479247,P
2247,ML06,21:24.4,0.60427225,S
2248,ML06,04:41.3,0.20075418,P
2248,ML06,04:42.3,0.7024988,P
2248,ML06,04:43.0,0.7926728,S
2249,ML06,06:49.0,0.89871275,P
2249,ML06,06:49.8,0.8703265,S
2250,ML06,13:42.6,0.9324555,P
2250,ML06,13:43.4,0.9202803,S
2251,ML06,54:17.8,0.4755685,P
2251,ML06,54:19.3,0.7845439,S
2253,ML06,05:35.9,0.9887221,P
2253,ML06,05:36.4,0.84838057,S
2254,ML06,20:53.1,0.6815394,S
2262,ML06,04:33.1,0.9583065,P
2262,ML06,04:33.6,0.77650225,S
2263,ML06,34:02.1,0.9863863,P
2263,ML06,34:02.6,0.86996007,S
2264,ML06,37:50.2,0.9865019,P
2264,ML06,37:50.7,0.89540184,S
2265,ML06,44:10.2,0.98729205,P
2265,ML06,44:10.7,0.8972879,S
2266,ML06,22:11.3,0.98039484,P
2266,ML06,22:11.9,0.92174,S
2267,ML06,15:19.1,0.9861137,P
2267,ML06,15:19.7,0.93299806,S
2273,ML06,20:59.4,0.20528072,S
2273,ML06,21:00.4,0.5975604,S
2274,ML06,49:46.0,0.9845138,P
2274,ML06,49:46.7,0.94088024,S
2275,ML06,11:08.4,0.9882218,P
2275,ML06,11:08.9,0.874656,S
2276,ML06,51:19.8,0.9655213,P
2276,ML06,51:22.3,0.710107,S
2277,ML06,57:14.9,0.92347693,P
2277,ML06,57:15.4,0.28434005,S
2279,ML06,11:48.1,0.9824103,P
2279,ML06,11:48.6,0.92702764,S
2281,ML06,24:29.1,0.11426593,S
2281,ML06,24:34.2,0.120253325,P
2281,ML06,24:34.7,0.16134231,S
2282,ML06,05:39.3,0.8864768,P
2282,ML06,05:40.0,0.8511641,S
2283,ML06,53:07.2,0.98981047,P
2283,ML06,53:07.8,0.95787644,S
2284,ML06,04:25.7,0.98684245,P
2284,ML06,04:26.2,0.9284527,S
2285,ML06,20:42.3,0.98767626,P
2285,ML06,20:42.9,0.9028704,S
2286,ML06,24:18.5,0.9714181,P
2286,ML06,24:19.1,0.8459883,S
2288,ML06,33:09.2,0.9665858,P
2288,ML06,33:09.8,0.8309103,S
2289,ML06,01:03.2,0.9820372,P
2289,ML06,01:03.8,0.95785296,S
2290,ML06,01:21.4,0.97268146,P
2290,ML06,01:22.0,0.9501194,S
2291,ML06,03:01.8,0.9715523,P
2291,ML06,03:02.6,0.65359056,S
2293,ML06,59:11.5,0.875546,P
2293,ML06,59:12.3,0.80206114,S
2294,ML06,27:01.7,0.85426307,P
2294,ML06,27:03.7,0.46025512,S
2295,ML06,51:26.0,0.7325414,P
2305,ML06,46:58.1,0.6755602,P
2305,ML06,46:58.2,0.18376398,S
2306,ML06,53:50.8,0.94694424,P
2306,ML06,53:51.1,0.5886447,S
2354,ML06,48:07.1,0.7930273,P
2354,ML06,48:08.5,0.5759213,S
2355,ML06,11:11.7,0.397106,P
2355,ML06,11:13.2,0.40881282,S
2355,ML06,11:14.4,0.17112982,S
2356,ML06,49:41.0,0.93687195,P
2356,ML06,49:41.6,0.5765776,S
2358,ML06,33:34.1,0.94484234,P
2358,ML06,33:34.8,0.51846427,S
2359,ML06,37:39.7,0.6513776,P
2359,ML06,37:42.5,0.47273582,S
2361,ML06,27:18.9,0.7841882,P
2361,ML06,27:22.0,0.37318987,S
2362,ML06,14:21.2,0.9480337,P
2362,ML06,14:23.6,0.4730409,S
2363,ML06,42:54.4,0.101419896,S
2364,ML06,54:48.6,0.7979367,P
2364,ML06,54:49.7,0.17048578,S
2365,ML06,47:59.6,0.88367033,P
2365,ML06,48:00.3,0.3454252,S
2366,ML06,18:38.8,0.889559,P
2366,ML06,18:39.4,0.37212273,S
2369,ML06,50:10.7,0.97034496,P
2369,ML06,50:12.4,0.6722518,S
2370,ML06,41:26.4,0.980792,P
2370,ML06,41:27.0,0.9595332,S
2371,ML06,43:01.1,0.988494,P
2371,ML06,43:01.7,0.8751977,S
2372,ML06,46:14.2,0.11694434,P
2372,ML06,46:14.6,0.29150677,S
2372,ML06,46:15.3,0.10093,S
2374,ML06,26:56.7,0.63464296,P
2374,ML06,26:59.4,0.44108132,S
2375,ML06,05:45.2,0.16447303,S
2375,ML06,05:45.2,0.1473699,P
2377,ML06,52:45.4,0.28869173,P
2377,ML06,52:47.7,0.6181438,S
2378,ML06,10:19.4,0.84757096,P
2378,ML06,10:21.6,0.5560746,S
2379,ML06,32:46.5,0.11556461,P
2379,ML06,32:47.4,0.6304846,P
2379,ML06,32:49.3,0.6391113,S
2380,ML06,22:55.0,0.4211711,S
2380,ML06,22:58.0,0.20121753,P
2380,ML06,22:58.7,0.62003076,P
2380,ML06,23:00.0,0.12682925,S
2384,ML06,33:16.5,0.20324385,S
2385,ML06,43:01.2,0.3880027,P
2385,ML06,43:03.7,0.5851835,S
2388,ML06,42:11.9,0.1929588,S
2388,ML06,42:11.9,0.111227594,P
2388,ML06,42:15.3,0.2818912,S
2389,ML06,23:33.3,0.41132113,P
2389,ML06,23:35.2,0.270393,S
2389,ML06,23:36.5,0.18005131,S
2390,ML06,31:50.2,0.156875,S
2391,ML06,15:16.3,0.9604585,P
2391,ML06,15:17.9,0.31071454,S
2394,ML06,56:02.4,0.82285905,P
2394,ML06,56:03.9,0.15683079,S
2394,ML06,56:04.5,0.59297985,S
2395,ML06,00:19.9,0.8496426,P
2395,ML06,00:21.0,0.16091599,S
2397,ML06,18:39.6,0.38796395,P
2397,ML06,18:40.6,0.40627772,P
2397,ML06,18:42.3,0.48162666,S
2400,ML06,29:34.9,0.9291805,P
2400,ML06,29:35.9,0.6765004,S
2401,ML06,29:34.9,0.48849508,P
2401,ML06,29:35.8,0.36952612,S
2404,ML06,53:25.3,0.7697537,P
2404,ML06,53:25.6,0.7629818,S
2407,ML06,13:57.5,0.6512571,P
2407,ML06,13:58.3,0.58632755,S
2417,ML06,13:44.2,0.6225836,P
2417,ML06,13:45.8,0.18128262,S
2419,ML06,52:16.7,0.45064798,P
2419,ML06,52:18.2,0.8764712,S
2420,ML06,10:58.3,0.4116683,P
2420,ML06,11:00.2,0.55828625,S
2421,ML06,22:22.6,0.43822572,P
2421,ML06,22:25.6,0.404676,S
2421,ML06,22:27.8,0.28614187,P
2421,ML06,22:28.4,0.56590724,S
2422,ML06,29:23.4,0.42037773,S
2423,ML06,24:49.2,0.98258036,P
2423,ML06,24:49.8,0.93721056,S
2424,ML06,24:49.2,0.97648126,P
2424,ML06,24:49.8,0.9227484,S
2425,ML06,31:16.3,0.2005683,S
2425,ML06,31:16.3,0.25394246,P
2426,ML06,31:13.5,0.15973231,S
2427,ML06,50:13.7,0.3900774,P
2427,ML06,50:14.7,0.42048883,S
2432,ML06,23:25.9,0.32954016,P
2432,ML06,23:26.3,0.7579468,S
2434,ML06,43:45.7,0.13300462,P
2434,ML06,43:46.3,0.7585722,P
2434,ML06,43:47.1,0.4493839,S
2438,ML06,42:14.3,0.799987,P
2438,ML06,42:15.3,0.75281245,S
2441,ML06,41:21.8,0.10832206,P
2441,ML06,41:29.6,0.47598025,S
2443,ML06,18:22.6,0.38103324,P
2443,ML06,18:23.6,0.7583858,P
2443,ML06,18:23.7,0.2334332,S
2443,ML06,18:24.4,0.57774144,S
2446,ML06,28:32.5,0.95630324,P
2446,ML06,28:33.1,0.17581259,S
2453,ML06,05:39.2,0.9825764,P
2453,ML06,05:39.8,0.9331462,S
2454,ML06,09:14.0,0.98467964,P
2454,ML06,09:14.6,0.9554259,S
2455,ML06,09:14.0,0.9845179,P
2455,ML06,09:14.6,0.95533526,S
2457,ML06,28:12.8,0.98911333,P
2457,ML06,28:13.4,0.90044075,S
2458,ML06,28:42.2,0.9808981,P
2458,ML06,28:42.8,0.7006645,S
2459,ML06,39:18.9,0.97978663,P
2459,ML06,39:19.4,0.92300487,S
2465,ML06,28:03.5,0.39096034,P
2465,ML06,28:04.6,0.22500099,P
2465,ML06,28:04.7,0.3154678,S
2468,ML06,55:16.3,0.65159875,P
2468,ML06,55:17.2,0.20073101,P
2468,ML06,55:18.9,0.7594827,S
2469,ML06,55:16.3,0.37362358,P
2469,ML06,55:17.2,0.63633287,P
2469,ML06,55:18.9,0.76202226,S
2470,ML06,26:15.7,0.9818596,P
2470,ML06,26:16.3,0.8917929,S
2471,ML06,07:57.2,0.15608193,P
2471,ML06,07:58.3,0.36481678,S
2475,ML06,46:00.8,0.34286466,P
2475,ML06,46:02.4,0.63969284,S
2476,ML06,46:00.7,0.2513598,P
2476,ML06,46:02.4,0.6549125,S
2477,ML06,46:23.8,0.69237924,P
2477,ML06,46:25.1,0.6537033,S
2481,ML06,28:50.3,0.45939812,P
2481,ML06,28:52.1,0.7990654,S
2485,ML06,23:56.6,0.976616,P
2485,ML06,23:57.1,0.9065396,S
2488,ML06,14:50.3,0.744422,P
2488,ML06,14:53.4,0.5461023,S
2489,ML06,57:50.2,0.48732516,P
2489,ML06,57:51.1,0.2500638,S
2490,ML06,47:06.5,0.9099574,P
2490,ML06,47:07.3,0.65286803,S
2491,ML06,54:31.3,0.38883755,P
2491,ML06,54:32.7,0.60118383,S
2491,ML06,54:33.5,0.13629185,S
2492,ML06,59:41.1,0.36060518,S
2492,ML06,59:44.7,0.4732396,P
2492,ML06,59:46.7,0.6305523,S
2493,ML06,08:10.2,0.81398416,P
2493,ML06,08:13.0,0.46095878,S
2494,ML06,12:00.6,0.69787675,P
2494,ML06,12:01.3,0.44440788,S
2495,ML06,15:08.0,0.55858094,S
2495,ML06,15:12.3,0.2616776,P
2495,ML06,15:13.7,0.31006038,S
2497,ML06,03:35.0,0.46232647,P
2497,ML06,03:36.9,0.6785934,S
2501,ML06,21:32.4,0.5119176,P
2501,ML06,21:33.2,0.27154624,S
2504,ML06,07:38.9,0.11953557,P
2504,ML06,07:39.3,0.8606714,P
2504,ML06,07:40.1,0.81440496,S
2505,ML06,59:17.5,0.80358166,P
2505,ML06,59:18.6,0.7796671,S
2507,ML06,59:27.6,0.9850515,P
2507,ML06,59:29.4,0.8340911,S
2509,ML06,17:37.6,0.55957085,S
2509,ML06,17:41.4,0.6359011,P
2515,ML06,36:33.2,0.73839825,P
2515,ML06,36:33.9,0.85445756,S
2516,ML06,09:09.9,0.96554095,P
2516,ML06,09:11.4,0.7878741,S
471,ML07,03:18.7,0.45377213,P
498,ML07,43:19.0,0.85371864,P
498,ML07,43:19.5,0.61773795,S
2191,ML07,37:16.1,0.66359204,P
2193,ML07,34:44.1,0.48782283,P
2195,ML07,03:39.7,0.68512625,P
2195,ML07,03:40.3,0.38058424,S
2196,ML07,05:34.3,0.96262735,P
2196,ML07,05:35.5,0.8580888,S
2200,ML07,05:50.4,0.9627166,P
2200,ML07,05:51.5,0.92523724,S
2288,ML07,33:09.9,0.9703541,P
2288,ML07,33:11.0,0.9027355,S
2289,ML07,01:03.9,0.8704338,P
2289,ML07,01:05.0,0.92661995,S
2290,ML07,01:22.0,0.97059274,P
2290,ML07,01:23.1,0.9281215,S
2291,ML07,03:02.5,0.95921856,P
2291,ML07,03:04.0,0.6188764,S
2292,ML07,39:26.0,0.9085796,P
2292,ML07,39:28.1,0.70375454,S
2294,ML07,27:01.3,0.87826246,P
2294,ML07,27:03.0,0.23624079,S
2302,ML07,13:43.8,0.96948415,P
2302,ML07,13:45.1,0.6551649,S
2303,ML07,13:43.8,0.96961796,P
2303,ML07,13:45.1,0.70400816,S
2292,ML07,38:33.9,0.2469607,P
2292,ML07,38:35.0,0.12043537,S
2292,ML07,38:35.0,0.41476545,P
2304,ML07,38:34.0,0.16998385,P
2304,ML07,38:35.0,0.4161189,P
2304,ML07,38:35.0,0.1785218,S
2305,ML07,46:53.0,0.23143044,S
2305,ML07,46:53.0,0.68049735,P
2380,ML07,22:55.8,0.9668146,P
2380,ML07,22:56.9,0.18078874,S
2384,ML07,33:16.6,0.6898163,P
2384,ML07,33:17.8,0.8320776,S
2388,ML07,42:13.8,0.3815104,P
2388,ML07,42:14.4,0.6080893,S
2411,ML07,30:10.7,0.5613632,P
2411,ML07,30:11.8,0.26449162,P
2411,ML07,30:12.4,0.8262764,S
2448,ML07,04:30.8,0.96799445,P
2448,ML07,04:31.6,0.79788226,S
2462,ML07,17:25.7,0.66738594,P
2462,ML07,17:26.2,0.5101666,S
2463,ML07,34:58.2,0.1270011,P
2463,ML07,35:00.1,0.1472232,S
2465,ML07,28:07.2,0.8494794,P
2465,ML07,28:07.9,0.47731277,S
2467,ML07,00:54.8,0.6201924,P
2467,ML07,00:59.1,0.37699303,S
2492,ML07,59:39.7,0.40761614,S
2492,ML07,59:43.2,0.78090364,P
2492,ML07,59:44.5,0.5491222,S
2499,ML07,14:10.6,0.94380426,P
2504,ML07,07:42.3,0.8585845,P
2504,ML07,07:42.7,0.95688623,S
2505,ML07,59:14.1,0.20965013,S
2515,ML07,36:30.5,0.16768317,P
2515,ML07,36:31.7,0.2032003,S
2515,ML07,36:31.6,0.63353336,P
2515,ML07,36:32.3,0.823715,S
460,ML08,16:20.1,0.95703924,P
460,ML08,16:21.0,0.9257045,S
462,ML08,45:43.2,0.89499354,P
462,ML08,45:44.1,0.91818875,S
477,ML08,46:47.6,0.97456205,P
477,ML08,46:48.3,0.85686624,S
479,ML08,47:50.5,0.95725507,P
479,ML08,47:51.2,0.812719,S
480,ML08,48:21.9,0.9685805,P
480,ML08,48:22.6,0.83201945,S
486,ML08,46:08.5,0.1556795,P
486,ML08,46:09.2,0.223992,P
486,ML08,46:10.0,0.33783996,S
495,ML08,40:39.1,0.30382514,P
495,ML08,40:40.9,0.86696434,S
502,ML08,03:54.6,0.6187077,P
502,ML08,03:56.5,0.80559355,S
507,ML08,35:42.6,0.25406563,P
507,ML08,35:42.7,0.21876048,S
507,ML08,35:44.7,0.15550217,S
2020,ML08,10:59.4,0.9372294,P
2020,ML08,11:00.3,0.643675,S
2023,ML08,21:16.1,0.9727533,P
2023,ML08,21:17.1,0.6731378,S
2024,ML08,23:57.3,0.9056999,P
2024,ML08,23:58.4,0.77714664,S
2026,ML08,32:25.6,0.95599884,P
2026,ML08,32:26.7,0.63201404,S
2027,ML08,55:01.4,0.9627489,P
2027,ML08,55:02.5,0.6264776,S
2030,ML08,51:26.7,0.97070235,P
2030,ML08,51:27.8,0.5952623,S
2038,ML08,28:41.5,0.17966132,P
2038,ML08,28:42.3,0.2236307,P
2038,ML08,28:43.6,0.56734943,S
2049,ML08,18:34.2,0.29202646,P
2049,ML08,18:35.1,0.6169786,P
2049,ML08,18:35.3,0.85306734,S
2052,ML08,13:36.7,0.9787304,P
2052,ML08,13:37.7,0.8649807,S
2053,ML08,14:14.1,0.9630554,P
2053,ML08,14:15.2,0.8823488,S
2056,ML08,21:09.1,0.9804494,P
2056,ML08,21:10.2,0.7951052,S
2057,ML08,22:14.9,0.96522486,P
2057,ML08,22:15.8,0.75733364,S
2058,ML08,30:05.1,0.29765058,P
2058,ML08,30:06.1,0.45551512,P
2058,ML08,30:07.1,0.87771314,S
2059,ML08,46:25.0,0.9826676,P
2059,ML08,46:25.9,0.88047224,S
2070,ML08,13:36.7,0.9791108,P
2070,ML08,13:37.7,0.8641664,S
2067,ML08,06:29.5,0.97508156,P
2067,ML08,06:30.8,0.85657483,S
2075,ML08,39:56.0,0.9615986,P
2075,ML08,39:56.9,0.7813316,S
2076,ML08,43:44.9,0.74843,P
2076,ML08,43:46.2,0.86723346,S
2079,ML08,37:50.8,0.98214895,P
2079,ML08,37:51.8,0.68774533,S
2082,ML08,39:15.5,0.98504806,P
2082,ML08,39:16.5,0.7881716,S
2083,ML08,39:59.2,0.9702908,P
2083,ML08,40:00.4,0.77586627,S
2089,ML08,40:22.1,0.97069854,P
2089,ML08,40:23.2,0.7379816,S
2094,ML08,36:10.3,0.14957283,P
2094,ML08,36:10.4,0.11753093,S
2094,ML08,36:12.3,0.23063613,S
2101,ML08,57:22.2,0.9750412,P
2101,ML08,57:23.2,0.76462615,S
2102,ML08,57:31.9,0.977742,P
2102,ML08,57:32.9,0.86759144,S
2104,ML08,34:26.5,0.9630087,P
2104,ML08,34:27.5,0.8828562,S
2105,ML08,45:14.2,0.961727,P
2105,ML08,45:15.2,0.92839634,S
2106,ML08,05:04.0,0.96586955,P
2106,ML08,05:04.9,0.9455704,S
2142,ML08,15:07.0,0.9519085,P
2142,ML08,15:08.1,0.9212737,S
2154,ML08,29:13.1,0.7050852,P
2154,ML08,29:14.4,0.24857678,S
2154,ML08,29:15.1,0.6461013,S
2155,ML08,55:57.9,0.7709348,P
2155,ML08,55:58.2,0.22365068,S
2157,ML08,42:05.9,0.8750574,P
2157,ML08,42:06.6,0.15100965,S
2158,ML08,49:43.3,0.77127755,P
2159,ML08,04:02.3,0.7005779,P
2159,ML08,04:02.9,0.7826086,S
2160,ML08,23:57.5,0.12464006,S
2164,ML08,48:39.5,0.9256282,P
2164,ML08,48:40.0,0.4936973,S
2165,ML08,30:57.7,0.13682474,P
2166,ML08,31:00.5,0.12689725,S
2166,ML08,31:03.3,0.8439961,P
2167,ML08,20:02.2,0.6532404,P
2167,ML08,20:02.7,0.75692815,S
2167,ML08,20:05.5,0.29066172,P
2170,ML08,23:51.7,0.10903337,P
2170,ML08,23:55.6,0.35477093,S
2172,ML08,56:57.7,0.9191892,P
2172,ML08,56:59.4,0.7153805,S
2180,ML08,50:43.7,0.5936876,P
2180,ML08,50:43.9,0.15787426,S
2181,ML08,58:43.9,0.67473286,P
2183,ML08,05:04.2,0.92472064,P
2183,ML08,05:05.1,0.20603923,S
2184,ML08,13:11.3,0.23974444,P
2184,ML08,13:13.1,0.5779354,S
2185,ML08,12:18.1,0.96705955,P
2185,ML08,12:19.0,0.9514422,S
2190,ML08,34:26.7,0.20292869,P
2190,ML08,34:27.1,0.20350215,P
2190,ML08,34:27.1,0.682825,S
2192,ML08,25:43.4,0.1575024,S
2192,ML08,25:45.9,0.7728568,P
2205,ML08,33:46.2,0.9747379,P
2205,ML08,33:47.3,0.77980477,S
2212,ML08,02:04.8,0.48299217,P
2212,ML08,02:05.4,0.5958066,S
2215,ML08,41:12.5,0.93222845,P
2215,ML08,41:12.9,0.22912945,S
2215,ML08,41:13.3,0.33470047,S
2218,ML08,27:59.0,0.61490285,P
2218,ML08,27:59.3,0.40449247,S
2243,ML08,10:33.7,0.83479196,P
2243,ML08,10:34.9,0.5962787,S
2251,ML08,54:17.7,0.9707192,P
2251,ML08,54:18.6,0.26361984,S
2263,ML08,34:02.5,0.9741019,P
