id,timestamp,prob,type,filename
RD08,2024-11-11 23:00:37.200,0.24655735,P,RD08_(B264)_RD_20241111_230000
RD08,2024-11-11 23:00:40.580,0.60029024,S,RD08_(B264)_RD_20241111_230000
RD01,2024-11-12 00:33:36.220,0.10230064,S,RD01_(B144)_RD_20241112_000000
RD08,2024-11-12 00:38:23.340,0.25722957,S,RD08_(B264)_RD_20241112_000000
RD02,2024-11-12 01:45:14.410,0.15071099,P,RD02_(B268)_RD_20241112_010000
RD02,2024-11-12 01:45:31.590,0.26337102,S,RD02_(B268)_RD_20241112_010000
RD07,2024-11-12 01:45:15.310,0.11905636,P,RD07_(B14E)_RD_20241112_010000
RD09,2024-11-12 01:45:32.760,0.34234518,S,RD09_(B4AE)_RD_20241112_010000
RD10,2024-11-12 01:45:15.070,0.31251892,P,RD10_(B240)_RD_20241112_010000
RD10,2024-11-12 01:45:33.350,0.14297377,S,RD10_(B240)_RD_20241112_010000
RD14,2024-11-12 01:45:14.730,0.23688468,P,RD14_(B158)_RD_20241112_010000
RD14,2024-11-12 01:45:32.190,0.22676238,S,RD14_(B158)_RD_20241112_010000
RD01,2024-11-12 02:07:10.630,0.24313791,S,RD01_(B144)_RD_20241112_020000
RD03,2024-11-12 02:31:38.980,0.6595167,P,RD03_(B157)_RD_20241112_020000
RD03,2024-11-12 02:31:59.170,0.18336967,S,RD03_(B157)_RD_20241112_020000
RD11,2024-11-12 02:54:05.210,0.1380596,P,RD11_(B232)_RD_20241112_020000
RD11,2024-11-12 02:54:13.350,0.20526548,S,RD11_(B232)_RD_20241112_020000
RD13,2024-11-12 02:35:36.980,0.124271534,P,RD13_(B242)_RD_20241112_020000
RD13,2024-11-12 02:35:41.740,0.1142116,S,RD13_(B242)_RD_20241112_020000
RD06,2024-11-12 03:36:37.960,0.15801877,P,RD06_(B269)_RD_20241112_030000
RD06,2024-11-12 03:36:38.980,0.28349823,P,RD06_(B269)_RD_20241112_030000
RD06,2024-11-12 03:36:40.000,0.3764883,P,RD06_(B269)_RD_20241112_030000
RD06,2024-11-12 03:36:50.080,0.28907302,S,RD06_(B269)_RD_20241112_030000
RD11,2024-11-12 03:21:37.990,0.43606633,P,RD11_(B232)_RD_20241112_030000
RD11,2024-11-12 03:21:58.310,0.5407014,S,RD11_(B232)_RD_20241112_030000
RD11,2024-11-12 03:42:05.000,0.33332533,P,RD11_(B232)_RD_20241112_030000
RD11,2024-11-12 03:42:21.130,0.22500448,S,RD11_(B232)_RD_20241112_030000
RD01,2024-11-12 04:31:05.000,0.10658711,P,RD01_(B144)_RD_20241112_040000
RD01,2024-11-12 04:31:11.750,0.5196098,S,RD01_(B144)_RD_20241112_040000
RD11,2024-11-12 04:23:10.040,0.20594582,P,RD11_(B232)_RD_20241112_040000
RD11,2024-11-12 04:23:22.130,0.23637488,S,RD11_(B232)_RD_20241112_040000
RD08,2024-11-12 05:53:35.920,0.24758343,P,RD08_(B264)_RD_20241112_050000
RD13,2024-11-12 05:41:05.720,0.13509412,P,RD13_(B242)_RD_20241112_050000
RD11,2024-11-12 06:14:23.810,0.18243772,P,RD11_(B232)_RD_20241112_060000
RD11,2024-11-12 06:14:47.500,0.47307208,S,RD11_(B232)_RD_20241112_060000
RD11,2024-11-12 06:19:34.660,0.18687569,S,RD11_(B232)_RD_20241112_060000
RD11,2024-11-12 07:13:07.990,0.41737688,P,RD11_(B232)_RD_20241112_070000
RD11,2024-11-12 07:13:28.290,0.35301328,S,RD11_(B232)_RD_20241112_070000
RD11,2024-11-12 07:44:48.960,0.23366533,S,RD11_(B232)_RD_20241112_070000
RD11,2024-11-12 07:56:05.990,0.544429,P,RD11_(B232)_RD_20241112_070000
RD11,2024-11-12 07:56:23.330,0.2899171,S,RD11_(B232)_RD_20241112_070000
RD01,2024-11-12 08:13:05.000,0.10271432,P,RD01_(B144)_RD_20241112_080000
RD01,2024-11-12 09:25:37.430,0.49343047,P,RD01_(B144)_RD_20241112_090000
RD01,2024-11-12 09:25:48.360,0.4473657,S,RD01_(B144)_RD_20241112_090000
RD11,2024-11-12 09:38:37.010,0.56743515,P,RD11_(B232)_RD_20241112_090000
RD11,2024-11-12 09:38:55.820,0.11286603,S,RD11_(B232)_RD_20241112_090000
RD11,2024-11-12 09:38:57.370,0.1297213,S,RD11_(B232)_RD_20241112_090000
RD02,2024-11-12 10:51:36.000,0.77108896,P,RD02_(B268)_RD_20241112_100000
RD02,2024-11-12 10:51:38.780,0.781492,S,RD02_(B268)_RD_20241112_100000
RD01,2024-11-12 14:02:44.310,0.4911302,P,RD01_(B144)_RD_20241112_140000
RD01,2024-11-12 14:02:54.840,0.15106525,S,RD01_(B144)_RD_20241112_140000
RD13,2024-11-12 14:37:18.910,0.6006894,P,RD13_(B242)_RD_20241112_140000
RD13,2024-11-12 14:37:22.750,0.6489989,S,RD13_(B242)_RD_20241112_140000
RD01,2024-11-12 15:05:51.770,0.636537,P,RD01_(B144)_RD_20241112_150000
RD01,2024-11-12 15:05:52.720,0.2978996,S,RD01_(B144)_RD_20241112_150000
RD11,2024-11-12 21:04:11.560,0.17026973,P,RD11_(B232)_RD_20241112_210000
RD11,2024-11-12 21:04:25.830,0.1144887,S,RD11_(B232)_RD_20241112_210000
RD03,2024-11-13 00:39:37.950,0.17804733,P,RD03_(B157)_RD_20241113_000000
RD03,2024-11-13 00:49:09.960,0.14655432,P,RD03_(B157)_RD_20241113_000000
RD01,2024-11-13 01:42:35.970,0.2066854,P,RD01_(B144)_RD_20241113_010000
RD01,2024-11-13 01:42:37.000,0.6350478,P,RD01_(B144)_RD_20241113_010000
RD01,2024-11-13 01:42:37.890,0.2285578,S,RD01_(B144)_RD_20241113_010000
RD05,2024-11-13 01:42:38.000,0.20340082,P,RD05_(B13C)_RD_20241113_010000
RD05,2024-11-13 01:42:40.780,0.19780795,S,RD05_(B13C)_RD_20241113_010000
RD09,2024-11-13 01:42:36.980,0.572757,P,RD09_(B4AE)_RD_20241113_010000
RD09,2024-11-13 01:42:52.460,0.21853496,S,RD09_(B4AE)_RD_20241113_010000
RD10,2024-11-13 01:42:36.980,0.38963848,P,RD10_(B240)_RD_20241113_010000
RD10,2024-11-13 01:42:50.790,0.15093239,S,RD10_(B240)_RD_20241113_010000
RD14,2024-11-13 01:42:37.040,0.36723158,P,RD14_(B158)_RD_20241113_010000
RD14,2024-11-13 01:42:50.570,0.3947291,S,RD14_(B158)_RD_20241113_010000
RD14,2024-11-13 02:09:47.780,0.59648365,S,RD14_(B158)_RD_20241113_020803
RD06,2024-11-13 03:06:05.490,0.7999,P,RD06_(B269)_RD_20241113_030000
RD06,2024-11-13 03:06:06.960,0.797594,S,RD06_(B269)_RD_20241113_030000
RD06,2024-11-13 03:06:41.840,0.43191704,P,RD06_(B269)_RD_20241113_030000
RD06,2024-11-13 03:06:43.290,0.5814012,S,RD06_(B269)_RD_20241113_030000
RD01,2024-11-13 05:09:04.010,0.6658268,P,RD01_(B144)_RD_20241113_050000
RD01,2024-11-13 05:09:10.840,0.6481035,S,RD01_(B144)_RD_20241113_050000
RD02,2024-11-13 05:21:35.000,0.10700226,P,RD02_(B268)_RD_20241113_050000
RD02,2024-11-13 05:22:08.220,0.1676369,S,RD02_(B268)_RD_20241113_050000
RD03,2024-11-13 05:23:35.040,0.14690636,P,RD03_(B157)_RD_20241113_050000
RD03,2024-11-13 05:23:35.950,0.20055814,P,RD03_(B157)_RD_20241113_050000
RD03,2024-11-13 05:23:52.270,0.49849394,S,RD03_(B157)_RD_20241113_050000
RD08,2024-11-13 05:00:06.960,0.101524964,P,RD08_(B264)_RD_20241113_050000
RD02,2024-11-13 06:12:42.990,0.112699054,P,RD02_(B268)_RD_20241113_060836
RD06,2024-11-13 06:00:29.170,0.109285325,P,RD06_(B269)_RD_20241113_060000
RD11,2024-11-13 06:48:05.000,0.35750455,P,RD11_(B232)_RD_20241113_060000
RD11,2024-11-13 06:48:27.810,0.15380271,S,RD11_(B232)_RD_20241113_060000
RD01,2024-11-13 08:13:02.970,0.13217744,P,RD01_(B144)_RD_20241113_080000
RD01,2024-11-13 08:13:06.450,0.5977302,S,RD01_(B144)_RD_20241113_080000
RD01,2024-11-13 08:41:48.270,0.1346271,P,RD01_(B144)_RD_20241113_080000
RD01,2024-11-13 08:41:48.850,0.1206136,S,RD01_(B144)_RD_20241113_080000
RD11,2024-11-13 08:13:07.590,0.6216063,S,RD11_(B232)_RD_20241113_080000
RD13,2024-11-13 08:09:05.980,0.27183968,P,RD13_(B242)_RD_20241113_080000
RD13,2024-11-13 08:09:15.930,0.11382587,S,RD13_(B242)_RD_20241113_080000
RD01,2024-11-13 09:13:33.950,0.20968287,P,RD01_(B144)_RD_20241113_090000
RD01,2024-11-13 09:13:37.410,0.2114237,S,RD01_(B144)_RD_20241113_090000
RD01,2024-11-13 09:51:10.520,0.16808063,P,RD01_(B144)_RD_20241113_090000
RD01,2024-11-13 09:52:39.780,0.17939195,P,RD01_(B144)_RD_20241113_090000
RD01,2024-11-13 09:52:43.240,0.5632336,S,RD01_(B144)_RD_20241113_090000
RD13,2024-11-13 11:05:37.950,0.2836862,P,RD13_(B242)_RD_20241113_110000
RD01,2024-11-13 18:41:07.970,0.52340937,P,RD01_(B144)_RD_20241113_180000
RD01,2024-11-13 18:41:09.000,0.55445004,P,RD01_(B144)_RD_20241113_180000
RD01,2024-11-13 18:41:25.670,0.20367007,S,RD01_(B144)_RD_20241113_180000
RD02,2024-11-13 18:41:08.000,0.9030661,P,RD02_(B268)_RD_20241113_180000
RD02,2024-11-13 18:41:27.200,0.12880912,S,RD02_(B268)_RD_20241113_180000
RD03,2024-11-13 18:41:08.000,0.8802664,P,RD03_(B157)_RD_20241113_180000
RD03,2024-11-13 18:41:26.020,0.30856115,S,RD03_(B157)_RD_20241113_180000
RD05,2024-11-13 18:41:08.000,0.91276085,P,RD05_(B13C)_RD_20241113_180000
RD05,2024-11-13 18:41:29.670,0.52011234,S,RD05_(B13C)_RD_20241113_180000
RD06,2024-11-13 18:41:08.000,0.90551007,P,RD06_(B269)_RD_20241113_180000
RD06,2024-11-13 18:41:23.540,0.37167796,S,RD06_(B269)_RD_20241113_180000
RD07,2024-11-13 18:41:08.000,0.82321626,P,RD07_(B14E)_RD_20241113_180000
RD07,2024-11-13 18:41:28.950,0.5464595,S,RD07_(B14E)_RD_20241113_180000
RD08,2024-11-13 18:41:08.000,0.88328063,P,RD08_(B264)_RD_20241113_180000
RD08,2024-11-13 18:41:23.700,0.35026258,S,RD08_(B264)_RD_20241113_180000
RD09,2024-11-13 18:41:07.000,0.86890763,P,RD09_(B4AE)_RD_20241113_180000
RD09,2024-11-13 18:41:27.950,0.11753755,S,RD09_(B4AE)_RD_20241113_180000
RD10,2024-11-13 18:41:07.000,0.8906681,P,RD10_(B240)_RD_20241113_180000
RD10,2024-11-13 18:41:28.510,0.39824915,S,RD10_(B240)_RD_20241113_180000
RD11,2024-11-13 18:41:07.000,0.9283079,P,RD11_(B232)_RD_20241113_180000
RD11,2024-11-13 18:41:28.140,0.6199249,S,RD11_(B232)_RD_20241113_180000
RD12,2024-11-13 18:41:07.990,0.4909448,P,RD12_(B243)_RD_20241113_180000
RD12,2024-11-13 18:41:08.980,0.17435688,P,RD12_(B243)_RD_20241113_180000
RD12,2024-11-13 18:41:27.300,0.41809908,S,RD12_(B243)_RD_20241113_180000
RD13,2024-11-13 18:41:07.000,0.887532,P,RD13_(B242)_RD_20241113_180000
RD13,2024-11-13 18:41:28.010,0.373208,S,RD13_(B242)_RD_20241113_180000
RD14,2024-11-13 18:41:07.000,0.92253345,P,RD14_(B158)_RD_20241113_180000
RD14,2024-11-13 18:41:27.810,0.23104444,S,RD14_(B158)_RD_20241113_180000
RD15,2024-11-13 18:41:06.990,0.65608305,P,RD15_(AD18)_RD_20241113_180000
RD15,2024-11-13 18:41:07.980,0.39190605,P,RD15_(AD18)_RD_20241113_180000
RD15,2024-11-13 18:41:26.870,0.14747535,S,RD15_(AD18)_RD_20241113_180000
RD15,2024-11-13 18:41:28.680,0.12554097,S,RD15_(AD18)_RD_20241113_180000
RD11,2024-11-13 19:12:08.010,0.10639016,S,RD11_(B232)_RD_20241113_190000
RD01,2024-11-13 21:53:31.390,0.7895853,P,RD01_(B144)_RD_20241113_210000
RD01,2024-11-13 21:53:47.140,0.53661245,S,RD01_(B144)_RD_20241113_210000
RD02,2024-11-13 21:53:31.550,0.18521164,P,RD02_(B268)_RD_20241113_210000
RD05,2024-11-13 21:53:30.940,0.22095461,P,RD05_(B13C)_RD_20241113_210000
RD05,2024-11-13 21:53:46.630,0.3709087,S,RD05_(B13C)_RD_20241113_210000
RD06,2024-11-13 21:53:31.030,0.30062652,P,RD06_(B269)_RD_20241113_210000
RD06,2024-11-13 21:53:46.370,0.4389588,S,RD06_(B269)_RD_20241113_210000
RD09,2024-11-13 21:53:31.230,0.31771657,P,RD09_(B4AE)_RD_20241113_210000
RD09,2024-11-13 21:53:46.070,0.6341169,S,RD09_(B4AE)_RD_20241113_210000
RD10,2024-11-13 21:53:30.740,0.2794203,P,RD10_(B240)_RD_20241113_210000
RD10,2024-11-13 21:53:45.870,0.5096375,S,RD10_(B240)_RD_20241113_210000
RD11,2024-11-13 21:53:30.560,0.61326176,P,RD11_(B232)_RD_20241113_210000
RD11,2024-11-13 21:53:45.820,0.5322223,S,RD11_(B232)_RD_20241113_210000
RD03,2024-11-13 23:08:38.980,0.54369426,P,RD03_(B157)_RD_20241113_230000
RD03,2024-11-13 23:08:39.970,0.49285564,P,RD03_(B157)_RD_20241113_230000
RD03,2024-11-13 23:08:48.760,0.45118925,S,RD03_(B157)_RD_20241113_230000
RD03,2024-11-13 23:49:35.000,0.11379185,P,RD03_(B157)_RD_20241113_230000
RD08,2024-11-14 00:03:35.990,0.474466,P,RD08_(B264)_RD_20241114_000000
RD03,2024-11-14 01:33:38.980,0.12602097,P,RD03_(B157)_RD_20241114_010000
RD11,2024-11-14 03:40:22.890,0.20927538,P,RD11_(B232)_RD_20241114_030000
RD11,2024-11-14 03:40:45.790,0.17843208,S,RD11_(B232)_RD_20241114_030000
RD11,2024-11-14 03:43:53.470,0.15179981,P,RD11_(B232)_RD_20241114_030000
RD11,2024-11-14 03:44:03.970,0.25473285,S,RD11_(B232)_RD_20241114_030000
RD11,2024-11-14 04:17:30.270,0.13212253,P,RD11_(B232)_RD_20241114_040000
RD11,2024-11-14 04:17:43.250,0.29638594,S,RD11_(B232)_RD_20241114_040000
RD01,2024-11-14 07:41:30.580,0.8030589,P,RD01_(B144)_RD_20241114_070000
RD01,2024-11-14 07:41:42.150,0.25799307,S,RD01_(B144)_RD_20241114_070000
RD02,2024-11-14 07:41:30.580,0.14038558,P,RD02_(B268)_RD_20241114_070000
RD02,2024-11-14 07:41:42.570,0.36799332,S,RD02_(B268)_RD_20241114_070000
RD08,2024-11-14 08:48:40.490,0.10391064,S,RD08_(B264)_RD_20241114_080000
RD01,2024-11-14 12:47:39.640,0.750685,P,RD01_(B144)_RD_20241114_120000
RD01,2024-11-14 12:47:42.080,0.65080595,S,RD01_(B144)_RD_20241114_120000
RD02,2024-11-14 12:54:09.980,0.62133366,P,RD02_(B268)_RD_20241114_120000
RD14,2024-11-14 12:47:38.420,0.7025081,P,RD14_(B158)_RD_20241114_120000
RD14,2024-11-14 12:47:40.140,0.68718547,S,RD14_(B158)_RD_20241114_120000
RD02,2024-11-14 13:15:06.490,0.13779213,P,RD02_(B268)_RD_20241114_130000
RD02,2024-11-14 13:15:08.450,0.11269337,S,RD02_(B268)_RD_20241114_130000
RD02,2024-11-14 14:23:41.960,0.1572175,S,RD02_(B268)_RD_20241114_140000
RD01,2024-11-14 15:33:38.000,0.8652407,P,RD01_(B144)_RD_20241114_150000
RD01,2024-11-14 15:34:07.050,0.19684017,S,RD01_(B144)_RD_20241114_150000
RD06,2024-11-14 15:33:36.970,0.15391873,P,RD06_(B269)_RD_20241114_150000
RD06,2024-11-14 15:33:38.010,0.66213465,P,RD06_(B269)_RD_20241114_150000
RD06,2024-11-14 15:34:10.430,0.22208086,S,RD06_(B269)_RD_20241114_150000
RD09,2024-11-14 15:33:36.960,0.16556776,P,RD09_(B4AE)_RD_20241114_150000
RD09,2024-11-14 15:33:37.960,0.17348924,P,RD09_(B4AE)_RD_20241114_150000
RD09,2024-11-14 15:34:06.840,0.2396032,S,RD09_(B4AE)_RD_20241114_150000
RD10,2024-11-14 15:33:36.990,0.12165235,P,RD10_(B240)_RD_20241114_150000
RD10,2024-11-14 15:33:38.010,0.61792994,P,RD10_(B240)_RD_20241114_150000
RD10,2024-11-14 15:34:06.110,0.23379548,S,RD10_(B240)_RD_20241114_150000
RD11,2024-11-14 15:33:35.960,0.15548629,P,RD11_(B232)_RD_20241114_150000
RD11,2024-11-14 15:33:37.000,0.61276186,P,RD11_(B232)_RD_20241114_150000
RD13,2024-11-14 15:33:36.980,0.11074214,P,RD13_(B242)_RD_20241114_150000
RD13,2024-11-14 15:33:37.990,0.6197958,P,RD13_(B242)_RD_20241114_150000
RD13,2024-11-14 15:34:07.470,0.10966919,S,RD13_(B242)_RD_20241114_150000
RD14,2024-11-14 15:12:15.880,0.1998374,P,RD14_(B158)_RD_20241114_150000
RD14,2024-11-14 15:12:17.760,0.33163595,S,RD14_(B158)_RD_20241114_150000
RD14,2024-11-14 15:33:37.000,0.54675114,P,RD14_(B158)_RD_20241114_150000
RD14,2024-11-14 15:33:38.010,0.35458535,P,RD14_(B158)_RD_20241114_150000
RD14,2024-11-14 15:34:06.810,0.26903278,S,RD14_(B158)_RD_20241114_150000
RD15,2024-11-14 15:33:37.970,0.16430637,P,RD15_(AD18)_RD_20241114_150000
RD15,2024-11-14 15:33:39.020,0.3344476,P,RD15_(AD18)_RD_20241114_150000
RD15,2024-11-14 15:34:06.920,0.3865456,S,RD15_(AD18)_RD_20241114_150000
RD02,2024-11-14 18:38:06.400,0.27028275,P,RD02_(B268)_RD_20241114_180000
RD02,2024-11-14 18:38:28.640,0.45190424,S,RD02_(B268)_RD_20241114_180000
RD01,2024-11-14 19:08:52.010,0.4087467,P,RD01_(B144)_RD_20241114_190000
RD01,2024-11-14 19:09:18.310,0.2339451,S,RD01_(B144)_RD_20241114_190000
RD02,2024-11-14 19:08:51.760,0.25746065,P,RD02_(B268)_RD_20241114_190000
RD02,2024-11-14 19:39:35.980,0.20174193,P,RD02_(B268)_RD_20241114_190000
RD03,2024-11-14 19:08:51.980,0.1541401,P,RD03_(B157)_RD_20241114_190000
RD03,2024-11-14 19:09:07.980,0.22014907,P,RD03_(B157)_RD_20241114_190000
RD03,2024-11-14 19:09:18.650,0.23672442,S,RD03_(B157)_RD_20241114_190000
RD05,2024-11-14 19:08:51.950,0.25343317,P,RD05_(B13C)_RD_20241114_190000
RD06,2024-11-14 19:08:51.830,0.2691169,P,RD06_(B269)_RD_20241114_190000
RD06,2024-11-14 19:09:18.070,0.13222271,S,RD06_(B269)_RD_20241114_190000
RD07,2024-11-14 19:08:51.800,0.20970394,P,RD07_(B14E)_RD_20241114_190000
RD07,2024-11-14 19:09:09.850,0.12928696,P,RD07_(B14E)_RD_20241114_190000
RD07,2024-11-14 19:09:18.090,0.19720721,S,RD07_(B14E)_RD_20241114_190000
RD08,2024-11-14 19:08:51.810,0.47751895,P,RD08_(B264)_RD_20241114_190000
RD08,2024-11-14 19:09:18.000,0.27522784,S,RD08_(B264)_RD_20241114_190000
RD09,2024-11-14 19:08:51.730,0.11788299,P,RD09_(B4AE)_RD_20241114_190000
RD10,2024-11-14 19:08:51.660,0.41628224,P,RD10_(B240)_RD_20241114_190000
RD10,2024-11-14 19:09:17.210,0.18580894,S,RD10_(B240)_RD_20241114_190000
RD13,2024-11-14 19:08:51.550,0.26465338,P,RD13_(B242)_RD_20241114_190000
RD13,2024-11-14 19:09:18.040,0.15264636,S,RD13_(B242)_RD_20241114_190000
RD14,2024-11-14 19:08:51.380,0.43584484,P,RD14_(B158)_RD_20241114_190000
RD14,2024-11-14 19:09:16.910,0.17856227,S,RD14_(B158)_RD_20241114_190000
RD15,2024-11-14 19:08:51.670,0.42738768,P,RD15_(AD18)_RD_20241114_190000
RD15,2024-11-14 19:09:17.970,0.14003037,S,RD15_(AD18)_RD_20241114_190000
RD01,2024-11-14 22:27:49.090,0.848679,P,RD01_(B144)_RD_20241114_220000
RD01,2024-11-14 22:27:52.850,0.75856644,S,RD01_(B144)_RD_20241114_220000
RD08,2024-11-14 22:55:07.850,0.35298827,P,RD08_(B264)_RD_20241114_220000
RD08,2024-11-14 22:55:34.910,0.37407055,S,RD08_(B264)_RD_20241114_220000
RD01,2024-11-15 03:48:18.760,0.11627668,P,RD01_(B144)_RD_20241115_030000
RD01,2024-11-15 03:48:26.210,0.10661173,S,RD01_(B144)_RD_20241115_030000
RD02,2024-11-15 03:04:09.590,0.29645872,S,RD02_(B268)_RD_20241115_030000
RD03,2024-11-15 04:30:39.000,0.8830337,P,RD03_(B157)_RD_20241115_040000
RD03,2024-11-15 04:30:50.030,0.22828515,S,RD03_(B157)_RD_20241115_040000
RD08,2024-11-15 04:53:36.930,0.69781953,S,RD08_(B264)_RD_20241115_040000
RD01,2024-11-15 05:22:40.270,0.6729958,P,RD01_(B144)_RD_20241115_050000
RD01,2024-11-15 05:22:47.500,0.6821745,S,RD01_(B144)_RD_20241115_050000
RD03,2024-11-15 07:48:05.980,0.5262188,P,RD03_(B157)_RD_20241115_070000
RD03,2024-11-15 07:48:20.780,0.20658316,S,RD03_(B157)_RD_20241115_070000
RD03,2024-11-15 09:41:05.970,0.40541714,P,RD03_(B157)_RD_20241115_090000
RD08,2024-11-15 11:28:36.990,0.2795945,P,RD08_(B264)_RD_20241115_110000
RD08,2024-11-15 11:28:49.510,0.11761713,S,RD08_(B264)_RD_20241115_110000
RD08,2024-11-15 11:49:05.060,0.5935586,P,RD08_(B264)_RD_20241115_110000
RD08,2024-11-15 11:49:08.970,0.6704002,S,RD08_(B264)_RD_20241115_110000
RD08,2024-11-15 11:49:35.470,0.22753537,P,RD08_(B264)_RD_20241115_110000
RD08,2024-11-15 11:49:39.540,0.48742685,S,RD08_(B264)_RD_20241115_110000
RD09,2024-11-15 15:58:26.890,0.13223779,P,RD09_(B4AE)_RD_20241115_150000
RD09,2024-11-15 15:58:27.590,0.18968436,S,RD09_(B4AE)_RD_20241115_150000
RD11,2024-11-15 15:58:26.360,0.8374241,P,RD11_(B232)_RD_20241115_150000
RD11,2024-11-15 15:58:27.070,0.88947296,S,RD11_(B232)_RD_20241115_150000
RD13,2024-11-15 15:58:26.870,0.8144037,P,RD13_(B242)_RD_20241115_150000
RD13,2024-11-15 15:58:27.480,0.8179192,S,RD13_(B242)_RD_20241115_150000
RD01,2024-11-15 18:43:23.300,0.5404031,P,RD01_(B144)_RD_20241115_180000
RD01,2024-11-15 18:43:27.540,0.49171612,S,RD01_(B144)_RD_20241115_180000
RD11,2024-11-15 18:43:28.180,0.31105775,S,RD11_(B232)_RD_20241115_180000
RD01,2024-11-15 20:10:18.760,0.14364517,P,RD01_(B144)_RD_20241115_200000
RD01,2024-11-15 20:10:41.170,0.17525658,S,RD01_(B144)_RD_20241115_200000
RD06,2024-11-15 20:10:18.790,0.14984535,P,RD06_(B269)_RD_20241115_200000
RD06,2024-11-15 20:10:40.380,0.3773496,S,RD06_(B269)_RD_20241115_200000
RD07,2024-11-15 20:10:18.720,0.13187572,P,RD07_(B14E)_RD_20241115_200000
RD07,2024-11-15 20:10:39.250,0.17179231,S,RD07_(B14E)_RD_20241115_200000
RD09,2024-11-15 20:10:18.830,0.4819904,P,RD09_(B4AE)_RD_20241115_200000
RD09,2024-11-15 20:10:38.790,0.38952187,S,RD09_(B4AE)_RD_20241115_200000
RD09,2024-11-15 20:42:47.940,0.24789599,S,RD09_(B4AE)_RD_20241115_200000
RD10,2024-11-15 20:10:18.110,0.19573824,P,RD10_(B240)_RD_20241115_200000
RD10,2024-11-15 20:10:38.530,0.36353365,S,RD10_(B240)_RD_20241115_200000
RD11,2024-11-15 20:10:18.280,0.2614919,P,RD11_(B232)_RD_20241115_200000
RD11,2024-11-15 20:10:38.510,0.4351373,S,RD11_(B232)_RD_20241115_200000
RD13,2024-11-15 20:10:18.670,0.15954816,P,RD13_(B242)_RD_20241115_200000
RD13,2024-11-15 20:10:39.390,0.2082526,S,RD13_(B242)_RD_20241115_200000
RD14,2024-11-15 20:10:17.910,0.2675588,P,RD14_(B158)_RD_20241115_200000
RD14,2024-11-15 20:10:38.760,0.12805408,S,RD14_(B158)_RD_20241115_200000
RD01,2024-11-16 00:09:55.580,0.40010637,S,RD01_(B144)_RD_20241116_000000
RD06,2024-11-16 00:09:55.310,0.18280286,S,RD06_(B269)_RD_20241116_000000
RD08,2024-11-16 00:27:39.000,0.82416505,P,RD08_(B264)_RD_20241116_000000
RD08,2024-11-16 00:27:51.290,0.6142674,S,RD08_(B264)_RD_20241116_000000
RD09,2024-11-16 00:09:54.830,0.4490978,S,RD09_(B4AE)_RD_20241116_000000
RD10,2024-11-16 00:09:54.700,0.40604472,S,RD10_(B240)_RD_20241116_000000
RD11,2024-11-16 00:09:54.510,0.3484885,S,RD11_(B232)_RD_20241116_000000
RD13,2024-11-16 00:09:54.600,0.41062808,S,RD13_(B242)_RD_20241116_000000
RD13,2024-11-16 00:40:35.000,0.15341793,P,RD13_(B242)_RD_20241116_000000
RD13,2024-11-16 00:41:07.030,0.3930569,P,RD13_(B242)_RD_20241116_000000
RD13,2024-11-16 00:41:18.850,0.41013357,S,RD13_(B242)_RD_20241116_000000
RD14,2024-11-16 00:09:37.060,0.111531936,P,RD14_(B158)_RD_20241116_000000
RD14,2024-11-16 00:09:54.550,0.32932547,S,RD14_(B158)_RD_20241116_000000
RD15,2024-11-16 00:09:35.840,0.118251234,P,RD15_(AD18)_RD_20241116_000000
RD15,2024-11-16 00:09:53.900,0.1785907,S,RD15_(AD18)_RD_20241116_000000
RD01,2024-11-16 01:45:20.830,0.75241405,P,RD01_(B144)_RD_20241116_010000
RD01,2024-11-16 01:45:21.600,0.22602314,S,RD01_(B144)_RD_20241116_010000
RD11,2024-11-16 01:45:39.970,0.11874681,P,RD11_(B232)_RD_20241116_010000
RD11,2024-11-16 01:45:42.050,0.29495767,P,RD11_(B232)_RD_20241116_010000
RD11,2024-11-16 01:46:06.690,0.45717725,S,RD11_(B232)_RD_20241116_010000
RD01,2024-11-16 04:13:26.970,0.10495594,P,RD01_(B144)_RD_20241116_040000
RD10,2024-11-16 04:13:25.690,0.6008022,P,RD10_(B240)_RD_20241116_040000
RD10,2024-11-16 04:13:36.410,0.18024619,S,RD10_(B240)_RD_20241116_040000
RD14,2024-11-16 04:13:25.610,0.17307019,P,RD14_(B158)_RD_20241116_040000
RD14,2024-11-16 04:13:36.200,0.12656544,S,RD14_(B158)_RD_20241116_040000
RD01,2024-11-16 06:20:48.240,0.21996625,P,RD01_(B144)_RD_20241116_060000
RD01,2024-11-16 06:20:51.840,0.18507546,S,RD01_(B144)_RD_20241116_060000
RD05,2024-11-16 06:42:07.970,0.16655141,P,RD05_(B13C)_RD_20241116_060000
RD05,2024-11-16 06:42:08.950,0.15514262,P,RD05_(B13C)_RD_20241116_060000
RD05,2024-11-16 06:42:33.540,0.20738764,S,RD05_(B13C)_RD_20241116_060000
RD06,2024-11-16 06:42:35.390,0.30244005,S,RD06_(B269)_RD_20241116_060000
RD10,2024-11-16 06:20:49.880,0.40612367,P,RD10_(B240)_RD_20241116_060000
RD10,2024-11-16 06:20:54.260,0.58018565,S,RD10_(B240)_RD_20241116_060000
RD11,2024-11-16 06:20:49.220,0.14477241,P,RD11_(B232)_RD_20241116_060000
